Author_id,ISBN
10644,2746500655
2281,2070400867
10642,2844120644
2664,2020395886
4782,2253012556
12093,2020068079
10644,2260012078
10644,2876860791
10644,2876860414
10644,2876860783
1822,2876860783
10644,2876860031
10644,2082115178
10644,208211533X
5862,208211533X
10644,2246275512
10644,2246334314
10644,2707303208
913,2020385856
3220,2869304870
379,2070372391
12076,2070372391
15595,2070374556
12372,2070374556
12025,2070377865
9545,2070363511
1079,2070386023
834,2070386023
10641,224648751X
2392,2742720073
13532,2742720073
283,2070360784
313,2070419584
4783,2070419584
9834,2070378233
13177,2742714448
9189,2743608846
13520,2246616115
15496,2070393453
10277,2070393453
10959,2290053945
8999,2290053945
10959,2742718877
10959,2742722688
10642,2844121152
404,2742713352
14355,2912517168
12079,2070767000
9792,2070757811
227,2210422701
14572,2210422701
1157,2742727329
3220,2743608765
1079,220725092X
834,220725092X
1917,2867449375
4449,2226116745
6778,2226116494
1633,2867447143
801,2842630254
11622,2742722629
2491,2742722629
11622,2742701729
2491,2742701729
12290,2868699529
13136,2742700064
404,2742728759
6796,2742734929
228,2742734929
3615,2070417611
1917,2070408957
9326,2070408582
8673,2266062344
10291,2020385805
15101,2070714489
11440,2070714489
7429,2020257785
11430,2020062143
11622,2868698921
2491,2868698921
6778,222613624X
11305,2020375060
5902,2020490668
14839,2070301028
9834,2070259811
10959,2228128007
3220,2869305583
3220,2869304560
539,2869302940
9189,2743603291
4775,2253151017
10959,2742723951
10959,2742708715
10959,2742701826
10959,2742717730
10959,2742743510
2898,2070757625
4505,2070422437
3023,2070422437
11363,2070414167
4800,0812590465
5196,0807511455
5196,080751604X
5196,0807554065
2324,0807554065
5196,0807528552
5196,0807510793
5196,0807553980
5196,0807553689
5196,0807553859
5196,0807531782
5196,0807553670
3131,0807553670
5196,0807507091
3131,0807507091
5196,0807507946
3597,0807507946
5196,0807551414
3597,0807551414
5196,0807576743
10115,0807576743
5196,0807576239
2324,0807576239
5196,0807554189
5196,0807554014
5196,0807553948
5196,0807553395
5196,0807565350
5196,0807503193
5196,0807553794
5196,0807503673
5196,0807515604
5196,0807509760
3131,0807509760
5196,0807553727
3131,0807553727
5196,0807580872
3131,0807580872
5196,080757516X
3131,080757516X
5196,0807572632
3131,0807572632
5196,0807534137
3131,0807534137
12155,0590494465
12155,0590568930
10631,0590047116
3729,1561441279
1605,1561441279
11435,0590479083
10597,0590479083
11435,0590479075
10597,0590479075
10334,0061067563
10334,0061061468
5159,0205086802
2985,039489118X
13198,039489118X
1076,0385174837
1078,0385174837
4110,0441007740
3476,0965072444
1940,0451404432
3586,0553282123
4088,0842317112
7261,0380762609
3019,0440237009
1319,0310214599
3019,0671749412
3019,0440186560
3019,0440184053
3019,0440185327
3019,0440217547
8636,0515115630
13497,0671667653
1470,0449132307
13342,055357602X
13947,0451196716
12413,0451196716
656,0671533983
15527,0312963173
14439,1551662779
14439,1551668181
14439,1551660482
14439,1551661551
1355,0451201744
9018,0515090166
9018,0515087947
13947,0453004687
12413,0453004687
13947,067103975X
13947,0670868361
13947,0452262143
11966,0452262143
13947,0451167805
13947,0451132378
13947,0451190564
13947,0451190556
13947,0140258574
7655,055357227X
7655,055329170X
7553,0425174271
7553,039914613X
7553,0399143823
13704,0849936373
2009,0679873066
7553,0425126064
11482,0765191121
6402,0446328413
13260,0440986524
6228,0590440012
14439,1551664313
3540,0590443305
12155,0671002937
14377,0061061573
9073,0743475488
9155,0061042935
2459,0778320057
7553,0425189864
8969,0451202287
14162,0821766775
7655,0451168623
9018,0451176898
11370,0451176898
4323,0451176898
1853,0451176898
10148,0595129838
107,0965735974
10840,0151002908
12534,1564145549
1703,0375703845
4840,3821834250
6793,3499105810
14938,3499105810
6793,3499133164
14897,3499133164
5508,3499133164
12647,3404241185
12647,3404232011
15549,3404232011
7598,0300084730
4771,3596124433
3578,3499193140
285,3548346839
1960,3548346839
11637,0140231943
4459,346202731X
6399,3518115243
8546,3518115243
4852,3518115243
3807,3453099826
7463,3453099826
14324,3453099826
12647,3404242866
5610,1857984986
2249,3423123877
1963,3423123877
5681,3423002565
15226,3492224431
7222,0380708213
299,006080985X
14508,3453173309
5974,3453173309
6199,3453173309
5783,3423124288
8692,3404242386
12647,3404231910
15408,3453164105
14960,3453164156
12268,3453164121
1753,3453164121
376,3453164180
12647,3404232208
931,345316413X
12859,349922271X
12648,349922271X
346,3499122146
817,3499122146
4503,3499122146
3110,3453164164
12080,3817132336
12165,3817132336
15229,3453164199
1944,3453164199
8017,3453164199
11992,3453164113
12647,3404242750
13232,3423301244
6793,3499110008
5537,3499110008
2307,0861300238
1395,3518102079
3952,3518102079
5584,3499142813
2615,3499142813
15336,3423300205
4879,0898705525
8130,3492200133
8555,3506500104
6129,3506500104
4083,0062732765
0,3817132352
5784,3150090342
256,3453092414
6717,0253306752
12518,0691024170
3303,0140261494
12434,0140296085
1323,0140296085
13121,0140296085
7463,0140296085
15069,0094660409
5475,3518392573
10627,3518392573
12518,3492221661
8130,3492200540
11717,3492221009
4810,3880598800
5550,3423202068
12454,0262560038
4068,0521777526
10920,0521777526
3883,0471404217
14651,3518276255
8591,3518276255
5806,3518276255
299,0060901918
6999,0375706348
13689,3379015776
11106,3458329072
4843,3458329072
14950,3423120398
1843,3423120398
256,345504431X
4838,345504431X
5191,3821839171
2514,382183594X
12518,0201150255
3831,342330426X
3831,3608917586
14541,3608917586
14941,3608917586
8131,3776621923
2254,0674637526
11105,3520377020
13154,3520377020
4771,3257700474
15151,0965139808
11260,0394733525
12844,3426774291
3183,3817134010
5681,3596259347
15065,3379001252
5803,351818802X
8554,3150096561
12131,3150096561
5475,351838922X
10525,351838922X
1006,3518371703
1659,3518371703
464,3518371703
1006,3518384465
1659,3518384465
4480,3518384465
1006,3518389521
1659,3518389521
5802,3518389521
6067,0553293354
6067,3404230663
6067,3404241134
1201,3404241134
8017,3404241134
1045,3453025652
13816,351838645X
5518,351838645X
13816,3518377663
4838,3518377663
13816,3518396749
5904,3518396749
13816,3518372297
2347,3518372297
8010,3518372297
8547,3518372297
13816,3518386999
13816,3518383906
5518,3518383906
13816,3518370707
8548,3518370707
13816,3518372408
13816,351839293X
1894,351839293X
13816,3518368567
6056,3518368567
13816,3518380745
5904,3518380745
13816,3518374559
3978,3518374559
12518,3492213472
13231,3492226221
10315,3492226221
13231,3492227171
3189,0672604043
11244,0672604043
3189,3787311556
6939,3787311556
14950,3423122870
1843,3423122870
5183,3499196654
1949,3446163670
13231,3492230555
15065,3746655153
5448,3746655153
5183,3499195356
15542,3442115361
9361,3442115361
6990,080213422X
12518,0738203491
299,0060900075
2509,3499609339
2509,349960728X
2988,344275500X
8542,344275500X
13300,3426606488
11717,3492049885
1045,0345430727
14157,0376011831
5892,0553375334
7415,0553375334
11647,1879159376
11203,1880281139
10761,0943574447
6640,0764551418
2800,086573190X
5649,086573190X
7534,0764506765
1034,0764506765
9672,0764506765
11986,1893361764
9044,0762100699
11520,0875968864
3612,0811827151
3611,0811827151
3618,0937750239
2004,0937750239
2791,0937750239
6283,1569473307
2409,0877735506
11408,0385335210
2902,0062505157
2901,0062505157
9618,0062505157
10650,1585420859
10213,0861711459
5837,0861711459
12811,0312973055
5010,0312973055
1433,0696211785
2188,0696211785
12662,140004684X
3764,0801986311
13019,0801986311
13020,0801986311
4134,0922705380
3618,0440235014
6808,0801980801
2065,0679725997
11459,1567998712
2094,1567998712
3343,1573227358
2434,0806958235
14530,0722539320
2386,089721255X
2409,0877739706
8804,0786862270
2369,0961475455
7990,0961475455
5190,0765760355
8643,0765760355
11390,0935278184
11468,0935278184
780,0935278184
10294,0674007913
12749,0840752873
2901,0722540302
1927,1567994288
11318,0897210875
6647,0897210875
2022,0897210875
8119,0897210875
15080,0688144713
6807,0688144713
15080,0688097391
14904,1573225754
15198,0802130313
4513,0814623581
11718,038549436X
13403,0743226208
15286,0743226208
9960,0553382179
9050,0743418301
14140,006064589X
5202,0385497903
644,0767902998
15374,0738204102
14479,1567997686
7245,0765307154
10449,0060502304
876,0345456343
3418,1576104192
10609,0752221892
1850,0446518549
7289,0446518549
3151,1565924878
13798,1565922204
12525,0072129409
15491,0130843709
14760,0782126472
3674,0130173231
10379,0451457595
12241,0786881887
12947,0786881887
3313,0786881887
12241,0786889209
3313,0786889209
8325,055357681X
4704,0448407264
8636,051511054X
15575,0156030209
5201,0140275428
2384,0553813714
3080,0752837613
7753,0684803852
2106,067164193X
10882,0517320908
11467,0774712619
7655,0553089226
9271,0670829390
13094,0786000848
8625,0671578820
4249,0446364789
10024,0812514432
6600,0812514432
8345,0812514432
4145,0812514432
13947,0451151224
12413,0451151224
15447,0425054535
10358,0425054535
8190,044021498X
15457,0821724045
6484,042512245X
1246,0451080157
6209,0451080157
3650,0312928408
3103,0812551664
15321,0812551664
14777,0425109720
14982,0671670646
811,0345425596
14982,0671028006
7774,0590412264
10331,0590412264
14630,0590412264
13062,0590412264
9853,0886771722
1199,0345309197
1869,0886772249
3158,0380818418
8262,0380818418
3143,0345300777
3143,0345309979
3143,0345335708
9853,0886774691
10337,0786901136
12905,0786901136
9383,0425173089
8040,0440237343
12248,0786890053
9443,0140053166
8837,0425142868
8837,0425137457
8837,042514755X
9853,0886772346
5108,0886772346
188,0425103633
8605,0812570936
14982,0671759345
1471,0440475821
14982,0671670662
5394,0312962177
649,0446344281
5067,0446601829
3647,0944276040
8837,042511872X
1471,0688037852
14886,0688037852
8837,0425116417
11853,0446602175
6639,0446602175
8855,0446602175
1597,0446602175
7837,0451402707
8603,1558175555
12242,0312927789
15423,0312927789
9814,0312927789
8370,0312927614
4059,0451171640
6634,0451402847
6769,0380722526
14825,0451117905
10910,0821717448
3019,0440203856
3019,0440146844
3019,0440126894
7849,0553264079
10515,0451403053
1238,0553256211
12517,0451153952
13732,0425130894
12172,088038672X
12121,0843938269
4132,0385279140
381,0394859111
12811,0553271091
4339,1572972912
12967,1572972912
1246,0451159896
6209,0451159896
11206,3426015463
7846,3442750547
1208,3442750547
524,3423085304
2101,3423085304
7411,3455024947
3277,345387319X
5621,345387319X
11356,3499146983
12039,3499146983
11356,3426013347
12039,3426013347
9742,3596151945
6026,0060080841
11931,0060080841
11069,0679816607
8769,0441005241
8769,0441004520
8769,0441003745
9404,0553577255
4992,0553577255
9404,0553575430
4992,0553575430
14013,0884481492
9404,0553575422
4992,0553575422
2485,0843949945
12142,0486292886
7710,006090674X
4680,006090674X
2567,0871968789
48,0871968789
6366,0912608951
12264,0912608951
26,0912608951
6366,0912608110
12274,0912608110
11221,0373076312
2457,0743403495
2457,0743403487
2457,0743403479
2457,0743403460
10819,0812517164
15262,0812517164
4866,1575667274
3019,0385306040
3019,0385316879
790,0942237285
7820,0743457269
8294,0330334026
13342,0446527041
468,0471528889
13457,0836217578
1315,0385334710
4623,1575665727
7847,0399146741
4607,078710339X
10727,078710339X
6900,0312179405
3019,0440211891
11428,0821737902
11302,0451204956
4165,0373255241
612,0373241755
5011,037322513X
3553,0373079281
11221,0515124214
8120,0380820889
2680,0061053716
3019,0440213282
13289,0451407431
4288,0316313203
13493,0452277809
267,0452277809
4867,0030149061
8181,0312942192
4589,0879830689
7456,0671027972
8469,0312970307
14401,0380802252
4263,0553574795
9648,0385260075
12301,0895770695
504,0895770695
3807,0517554399
12179,0736421300
13950,0451457528
14182,0385425074
14174,0689704208
14174,0689704488
14174,0689704674
8752,1551665816
12695,0394828054
7941,0590431242
12044,0373482345
11788,0373482345
11008,0373482345
5650,0373482345
2017,0373196660
9998,0517554550
4986,0440116139
14023,0440116139
2551,0671872680
3140,0812536169
2295,0800786866
15148,0671724169
9386,0373290136
7261,0380753022
536,0373289510
12829,0679853065
4877,1558171118
9292,0020412401
15487,067152609X
7864,067152609X
4947,067152609X
13381,0767913701
13769,0671674358
10896,0671674358
3534,0671658662
14508,0451159233
13653,1572242132
9207,0618055819
9642,078688262X
6542,0192827618
6405,0192827618
9647,0192827618
14120,0671502239
15144,1853260630
6107,0002550563
6781,0002550563
5799,0451524551
3438,0451524551
3449,1889392022
244,1889392022
3449,1889392030
244,1889392030
7405,0060171626
11992,0441518095
5148,082175565X
4233,1551662671
9144,0380802309
12197,037348383X
6712,0671569031
5424,0140621792
14508,0061092177
8887,0843941219
2739,0843941219
11079,0843941219
14158,0843941219
13437,0373224729
8108,0373118864
12155,0671868322
9195,0440983568
12155,0671868330
12155,0671738232
12155,067189434X
2551,0671745115
2551,0671690590
12155,0671724851
2551,0590430149
12155,0671724819
9676,0590403214
2551,0671745107
12155,0671894331
12155,0671702432
2551,0671550551
9195,0671726498
9195,0440918642
5478,0345274539
2551,0671676563
11558,0590433105
6201,0441515339
4944,0441515339
14174,0689829833
6201,0441515304
15504,078600312X
13159,0883632012
14824,0786889063
7385,0316290238
9498,0374386137
4742,0425065553
9292,0192834347
14989,0192834347
2071,0373226691
15114,050552385X
12621,0553801619
2103,0060004703
12621,0553582852
11500,0743482247
7007,0451211715
3654,0451211715
13526,0821769286
2058,0843937335
7261,0380753014
10339,0505525313
13526,0821772279
4233,0380767597
7261,0380897393
532,0553561537
2470,0380811987
2212,0312987846
8233,0380761483
14263,0743460537
7115,0451208072
532,0553574108
3496,0671689738
7820,0743478967
8233,1568655878
7121,0743467221
9105,0373286716
8233,0061031534
7115,0451205804
7118,0821774166
12621,0553580280
4349,1565073193
11611,050552516X
13890,0451623142
5589,0451523024
7611,0451523024
9018,0399151079
8507,0553442856
15083,0373241062
7820,0671644483
8823,0671446886
3520,0373153309
3020,0373701217
1287,0373098596
13426,0373097360
14709,084232920X
6967,084232920X
6520,0373706766
9435,0373707657
5496,0553266926
10290,0880705760
15070,0380806290
2154,0451408772
14709,0842329161
6967,0842329161
7820,038075911X
7560,0060675233
13084,0380897342
4628,0373119194
8233,0060185708
14709,0842329285
6967,0842329285
7799,0892749482
8500,1586608010
2843,0345275128
9200,0060571454
9386,0373291515
2162,0380777312
2470,0380811979
14215,0553567772
8233,0380385880
4330,0060560789
13526,0821775472
11301,0312982305
2739,0505524945
11680,0553565044
9236,0425194833
7931,0425194868
9167,0743470036
7962,067100333X
10019,071671017X
8320,0736907734
2735,0451409094
2154,0515127213
3983,0553212281
14060,0553379623
12708,0553379623
9121,1575665646
3049,1576739627
3051,1576739627
8821,068985482X
6683,068985482X
15614,0786004509
15472,0786006285
4263,0553584901
7159,0821758942
7925,0743465067
2608,0440225884
13675,0061059471
7925,0425191230
4540,0553268481
6318,0394551540
13697,0688065716
6318,0449221873
11097,0515061786
11097,0515070742
11097,0515075051
6346,0688066631
14331,034525385X
2939,0891098623
4533,0891098623
7569,014004891X
3569,0449219569
6318,0449206521
2353,0446404462
6081,0449206394
7432,0553564994
9140,0821767089
10024,0804112258
11097,0515075035
11097,0515077356
10120,0684832291
11097,0515061662
2353,0445407808
9018,0515120278
6242,0449904962
6368,0028604202
7703,0020199082
13670,0553240951
11097,0515074438
11097,051507506X
11097,0515071056
9372,0451197690
7007,0451204344
3654,0451204344
12670,0201517205
9376,0333517628
6004,0333517628
2373,0333517628
833,0746012721
13899,0746012721
6456,0192752685
13840,0517147270
2684,0330288393
7177,0671029088
8373,2253076287
15607,2253076287
12130,0140621296
12118,0216927781
11141,1853045586
10645,1853045586
9708,0751511919
5968,0312966776
9382,0747258090
6509,0749732687
11677,0600400409
713,0746000561
12113,0140511849
13930,0140511849
1826,0140511849
7110,0563371110
5624,0563371110
2711,0563371110
1093,0316734500
5342,0752848151
8385,0752848151
11937,1854790420
7612,0723216371
5988,0723216371
14980,1860192599
4879,0140059776
11167,1853043427
2271,1853043427
1466,1850510881
11429,0704339986
1881,1887166734
9547,0439010705
8622,1870451090
14133,0805004610
391,0671874594
15339,1563898810
11354,1563898810
7494,1563898810
4437,1563898810
11068,1563898780
13810,1563898780
7053,1563898780
8473,1563898780
13799,1563898780
12850,080502669X
8493,0553100637
13624,0385415109
0,1878734601
1488,157965116X
11968,157965116X
7499,0374514852
13624,0312890222
13624,0380821001
8634,038078405X
1701,0452281229
1701,0452281849
1281,0684824175
10073,0684824175
4185,0743411366
8231,0786890371
2814,1551665999
4192,0670032069
13557,0525943064
857,0385491808
11302,052594558X
9991,1573229350
3830,0446607177
9036,0446607177
14843,0553575465
7708,0553573926
6377,0061097624
4214,0553576089
12780,0061097306
15180,0515124060
10438,0451185498
10438,0451192222
13342,0446609617
3217,0446608033
7470,1575663643
3100,1575663643
10123,0307128199
3645,0307128199
15370,044022571X
5444,0448117487
12974,0843108118
12720,0446608912
3635,0446608319
3628,0345427696
10301,0375500723
3628,0316803480
13093,0312278306
682,0345428080
857,0140264795
641,0060974621
1864,0312970897
1863,0312970897
8219,0452282535
12621,0913780146
3101,0670857661
15127,1567314295
4983,0670899836
7782,0670899836
2766,0330331698
6615,0737000465
13432,0374248613
10545,0807072125
14764,1931514933
7818,1591823692
1891,1892213087
2620,1892213001
13229,1586648756
13514,1586648756
13229,1586648969
10210,1586648969
13229,1586648950
10210,1586648950
13229,1586648624
10210,1586648624
13229,1586648616
10210,1586648616
13229,1586648500
10210,1586648500
13229,1562199455
10210,1562199455
4796,0385477155
11826,0385730918
5926,0385730918
15363,0739408461
8988,0486212688
4319,0486212688
13947,0451210875
13947,0451210867
13947,0451210859
10900,1591822092
10900,1591822084
10900,1591822076
10900,1591822068
10901,193151478X
12403,193151478X
10900,1931514771
10901,1931514763
10900,1931514755
10900,1931514747
10900,1931514739
12348,159182107X
13788,159182107X
12348,1591820219
13788,1591820219
12348,1591820200
13788,1591820200
12349,1931514461
12348,1931514461
13788,1931514461
12348,193151495X
8365,1591820146
8365,1931514976
8365,1931514941
11209,1591161932
11209,1591161258
11209,1591160944
11209,1591160677
11209,1591160669
4937,1591823978
14937,1591823978
13881,1591823978
4937,159182396X
2680,0060177241
15488,0141308109
11853,0345450051
6231,0441002846
3909,0880382791
3279,0966961706
13947,0451160959
8558,156931778X
2106,0671700294
7120,0060924640
9180,0385497954
873,080411188X
11553,0505525224
11849,0062513095
1140,1556611102
4865,0446305693
4924,0380624060
5905,0938410563
877,0345354575
10408,0312152949
686,044630798X
2256,0553212230
1378,0201489392
11872,068485970X
15092,0873513193
11111,0679762892
3066,0449904067
3176,0679415610
9177,0152012702
9415,1568360096
4924,0380698692
4924,0380703149
4924,0380703130
4924,0380615983
6711,0375401946
5429,0061059900
8345,0061059900
11665,0380792990
4361,0385272170
15195,0140139419
9301,0060171324
11858,1555612423
11175,1555612423
2958,0452277698
4211,0452279097
8866,0452279097
13391,0440213355
3085,0553569376
883,0804108854
11160,0385319444
12763,0316418927
327,038547721X
7396,0446607401
4240,0385336489
9423,0934601941
4512,0934601941
13128,0963355554
13614,0963355554
9423,0931948932
4512,0931948932
11748,0931948932
10959,0375709215
1196,0805060367
4951,0816148708
8636,0399141200
2599,0688166083
9045,0440212235
8247,0395633206
6024,0345273494
2588,0312309635
10279,0809321297
14609,0809321297
13660,0690048246
13204,0690048246
14913,0345456688
1936,1880823233
1996,055306102X
13077,0609609459
2377,0767913019
5365,0345435400
3658,0684834308
13096,0684834308
2407,038549727X
2407,0385497296
6416,0345428609
15352,0140187642
15176,0140187642
11954,0140187642
7,0140187642
23,0140187642
10413,0345428560
14236,0425149625
8068,0446530255
8068,0446679178
240,0345443004
6416,0345442989
8168,0670030651
1203,037542055X
14066,038550098X
1493,1875989048
4230,1590250001
5615,1590250001
13560,0061081558
14982,0671028014
4706,0553563084
4706,0553570560
4706,0553570587
12176,0671694979
4765,1591132207
4323,0446400173
7886,0684813580
13677,094148307X
9310,0939416611
10105,0385480377
4323,0446400696
188,0425129608
188,0425099148
6328,0813190355
943,0743464273
188,0312979738
188,0451201132
188,0425129632
188,0425173917
188,0451199898
188,0451201191
188,0312981600
188,0451200187
10661,0060926945
15205,0393093883
5581,0393093883
3924,0393093883
1343,0486290735
12405,0060929804
6228,0812504321
13159,0812504380
9953,0142437174
5426,0142437174
7559,0142437174
10390,1561481858
188,0312979819
1834,0671685112
154,0394721039
4924,0380729865
14178,044020495X
188,0425175456
188,0312981651
188,042506803X
188,0425091805
188,0425098540
188,0312981686
188,0425173909
188,0451200535
188,042509961X
188,0440159229
188,0441240984
3494,0441240984
12258,0941483428
737,1573441252
13314,0786886099
15268,0345351959
5101,0345351959
1603,0345351959
4323,0446400157
188,0451199863
9152,0312330731
13564,034541215X
14203,0061099481
1889,0743234901
2121,0671724738
188,0451201205
188,0440152305
3569,0399146601
188,0671542125
15486,0451521595
8919,0713994606
10382,0812503058
10605,0380705486
7950,0316702757
188,0425130258
9498,0374517835
188,0425169251
5612,0449210006
865,0345253736
865,0345362861
10628,0345362861
1854,0020868804
14544,9960340112
9898,0060935405
7299,0374522812
2325,0374522812
6181,1557282048
13177,0060956739
6067,0553293362
15408,0441089348
4587,0446519766
10242,0446519766
14266,0743457633
13938,0345407601
11853,0743509447
6248,0836250877
37,0836250877
9184,0440425360
9184,0440435749
9184,0440484839
9184,0440411254
9184,0440406498
9184,0440407028
9071,0440381142
8913,0440381142
12621,0553261258
8730,0553149075
188,0425080005
188,0425103528
188,0440192285
188,0425100413
188,0451199928
188,0425177416
188,0061003786
188,0061003689
188,0425174735
5610,0743423763
2106,067163822X
125,1400060265
14391,0061052043
13971,0380781042
188,067142095X
9895,0393322963
6805,0375411119
14427,0345365399
155,0671701592
69,0140361227
4491,0140361227
9711,0140231595
2424,0140231595
6542,1853260282
188,0396073735
2462,0671552228
9498,0440957761
14954,0451515048
347,0451527097
15580,0451527097
14681,0451181441
9655,0425159612
9655,0425154637
14960,0441008631
12621,0553269291
10509,0743427947
7711,068482504X
12396,1565071875
10509,0671019163
188,0671464965
2835,0425163830
8237,0425163830
11316,0812518055
8264,0812518055
4679,0671701622
9498,0440917190
75,0441783295
240,042507255X
9184,0440906490
2627,0373261896
10354,0441001467
188,0671823337
12234,0671437968
4951,0140064826
15184,0671568310
188,0425108589
12171,0553276514
14421,0886773865
3779,0380011077
4323,0449207021
7794,0590416243
10834,0679890998
4323,0446403180
9453,0060244755
1316,0812579410
10965,0812540379
7007,0451185129
3654,0451185129
8622,1573182036
394,1573182036
10420,0807846465
7386,093871628X
8121,0762702265
10509,0743427920
13866,0836283430
4661,0836283430
4323,0449214958
2121,0671738623
13889,084237356X
1820,1576739759
604,039303853X
13082,0312927746
8319,068484897X
4185,0679449434
15149,0842371893
10980,0842371893
2814,1551664992
8003,067147071X
6206,0375405356
1301,0399142983
7779,0385485212
11425,0684845261
2674,0440210178
9648,055334501X
5957,039450965X
11632,0877900507
12793,0486411915
14900,0738204048
12954,0738204048
5563,0425110427
12978,0060639059
13599,0553257439
73,0892131187
6376,089256265X
3216,089256265X
5801,0671463195
9293,0670383295
9304,014046560X
9719,0823030970
1823,0823030970
2359,0425075826
15368,0451136039
15378,0140272801
14626,0425137465
4540,0425092038
11221,0373484836
11221,0373244487
9292,0140277293
2812,0380007002
1108,0380007002
11875,0380700999
10301,0375507477
86,1558701311
9646,1558701311
599,1887911510
5364,1887911510
7028,1887911510
8494,1887911510
14360,0670878812
3846,1564651622
72,0553203630
10677,0394564324
9540,0345362500
4247,0940159147
2303,0399145427
4727,0523421214
58,0523421214
8876,0609800906
11221,0515120871
14482,0966443004
8100,0743410602
8094,158234096X
7276,1587210975
8344,0135814219
13131,0140068929
5112,0312045239
11997,0394724372
13216,0517704803
2011,0689813279
4657,1574882295
1427,0064401758
9597,0064401758
10440,0141310871
5115,0156011549
6317,0879612312
8436,0879612312
13024,0879612312
14374,1558176756
10524,038072099X
9174,0821771167
13341,0689863632
8751,0761319417
7045,0449218201
5706,0345417739
14991,0671025864
7154,1883523133
3916,0385495056
2849,1556591241
11713,0140057935
9245,0515131733
5203,0751531294
8596,0821769391
13131,0140093281
11525,0440191238
2205,014007600X
5385,0553578294
15130,0669217360
5198,0912238259
5668,0912238259
9507,0743457463
9756,0743457463
2193,0743457463
7877,0684844958
15077,0449200981
459,0449200361
10861,1902881842
5879,0395281601
14435,0884111431
10122,0671203576
8373,0451163516
382,0075536226
6596,044991089X
6693,0553226347
12896,0440121418
10895,0831754087
14822,0871137771
11114,038531700X
1995,0805055452
14910,0805055452
15499,0590433644
1333,1582343497
10958,1562472305
13470,1562472305
2888,0789432331
11801,1572972939
14458,1572972939
9619,0688048315
1537,0688048315
3066,0449910261
3671,0394555287
14862,0394555287
3275,0816038465
4806,0816038465
14028,0816038465
3124,0002179687
13342,0446519782
3748,0449208184
7504,0140150447
3810,0140150447
4684,0064401871
14430,0064401871
1793,1579620604
4669,039914630X
10822,0972022104
7813,0826321143
5898,1931243328
2228,1931243328
12087,0380759500
15486,0671722778
15486,0671722646
12178,0970310501
13590,0060910496
2316,0312929277
14727,0809434903
15402,006091601X
8499,0314040536
6954,0314260439
10300,0393000699
7656,1851680659
3077,0316547336
14026,0316547336
1309,0415908078
13781,0395674379
13596,0446394572
4493,0020518706
9256,0446513644
5850,1562477587
12219,039300158X
4711,0802773877
7940,0802773877
13097,0805006923
10128,0385192401
10264,0385192401
8087,0767903595
13449,0140119698
5757,0894803220
13138,0894803220
9643,0962341053
9675,0962341053
2048,0891093699
5708,0941483096
10835,0886875269
2086,0886875269
4125,0963557572
5913,0876091729
3015,0439135230
6454,0446671223
1993,0446671223
14159,0937295132
10811,0345349040
9963,0060972947
9620,0060972947
15306,0446611751
15352,0486277852
6611,1561384798
1665,1566395305
4972,0895297310
3025,0934878420
8279,1592799175
1170,0486240304
14317,1573221252
4150,0066211484
11759,1575842793
8799,094463432X
2368,1576730409
14691,0812921828
5296,0714827363
8377,1576732533
5473,0830724923
14154,037602478X
5130,0805065989
10445,0743218035
10414,0874173515
10029,1558502874
10049,1558500502
3923,0135085322
126,0312265611
1946,0395979366
633,0312268033
12692,0684850796
10810,088162280X
1728,0688165273
7535,0380975440
12757,0395430976
2829,0785272399
14346,1841950955
9587,0385141041
9899,0967370167
5437,0785268766
4794,0312263015
9987,0805056211
12157,0380975920
1860,0446524484
3968,0446519901
8041,0451168364
4552,0877735441
2369,0961475439
2369,0963625543
7990,0963625543
1123,1559722754
12129,0807009539
5589,0451526708
3058,0451526708
3070,0310217067
6519,0310217067
14008,0310217067
14615,0310217067
14191,0875964818
4018,0875964818
4073,047116917X
6369,0786866764
10240,0060805420
10158,0156027860
6228,0689856741
4988,0689856741
15586,0671677217
15586,0671677209
6117,0802754309
1315,0385311044
15568,0472060953
15183,0472060953
1628,0743205626
6710,0671524097
10300,0393009165
2209,0471496421
6261,0471496421
7530,0471496421
3732,0471496421
9171,0044409001
8819,0553578251
677,0679741917
12473,0679741917
13902,0312253419
8825,006019832X
5403,089480619X
11049,0679764399
904,0520088794
14276,0520088794
10736,0060932139
10492,0060932139
1038,0449912337
13421,0671734598
3174,031286129X
9270,0962295701
4772,158234311X
10855,0679870423
13580,0553279114
298,0345345053
14778,0671028294
2277,0961000805
5938,0961000805
15043,0316105163
12890,0316105163
14154,0376024852
14154,0376024763
4012,0425064506
1879,1929156006
11496,0553268724
10462,1582431264
4817,1883642442
7970,1573221686
5876,0395984165
5709,0805066667
2033,0590465880
14785,039594113X
9409,0060282320
12474,0312876610
7330,0060194170
1180,0385492979
8060,0395945151
88,0375402721
14575,0316472409
103,0944072917
15576,1582430225
10465,1582430225
8845,0385478194
15047,0060926066
1383,0865342695
10100,0380762951
14091,0505525054
419,0044409575
13431,0044409575
14855,1559360739
14855,1559360615
14627,0679722068
5486,0679722068
2353,038070336X
440,038070336X
14461,0810980991
1999,0810980991
7380,0448192187
5509,0141312181
12087,0706431642
7602,0671019961
11996,0671019961
6318,0449217493
6318,0449214192
13985,1878580450
5043,0679437037
12357,0679437037
4024,0375707409
10587,0471155454
10256,0471155454
9230,0446605964
14724,0374309302
6318,0449206513
844,037581177X
843,0385480334
11333,0385480334
10792,0385480334
14222,0385480334
