Author_id	Name
12180	Rachael Crabb
12181	Rachael F. Heller
12182	Rachael Leigh Cook
12183	Rachael Ray
12184	Rachel Bell
12185	Rachel Billington
12186	Rachel Carson
12187	Rachel Chandler
12188	Rachel Cohn
12189	Rachel Cowan
12190	Rachel Cusk
12191	Rachel Gibson
12192	Rachel Harris
12193	Rachel Harris L.C.S.W.  Ph
12194	Rachel Hawthorne
12195	Rachel Jones
12196	Rachel Kaberry
12197	Rachel Lee
12198	Rachel Naomi Remen
12199	Rachel North
12200	Rachel Pollack
12201	Rachel Roberts
12202	Rachel Seiffert
12203	Rachel Simmons
12204	Rachel Simon
12205	Rachel Timms
12206	Rachel Walton
12207	Rachelle Nelson
12208	Radiguet
12209	Rae Lawrence
12210	Raeann Hart
12211	Rafael Chirbes
12212	Rafael Courtoisie
12213	Rafik Schami
12214	Rahima Baldwin Dancy
12215	Rahna Reiko Rizzuto
12216	Raimund Theis
12217	Rainer Eisenschmid
12218	Rainer Laabs
12219	Rainer Maria Rilke
12220	Rainer Schmidt
12221	Raisa Gorbachev
12222	Raisa Orlova
12223	Raj Kamal Jha
12224	Ralf Schröder
12225	Ralph Edney
12226	Ralph Ellison
12227	Ralph Goldman
12228	Ralph Helfer
12229	Ralph Leighton
12230	Ralph Levinson
12231	Ralph M. McInerny
12232	Ralph Manheim
12233	Ralph Peters
12234	Ralph Schoenstein
12235	Ralph Steadman
12236	Ralph Thompson
12237	Ralph Waldo Emerson
12238	Ram Dass
12239	Ramsey Campbell
12240	Rand Flem Ath
12241	Rand Miller
12242	Randall Adams
12243	Randall Kenan
12244	Randall Kennedy
12245	Randall Neustaedter
12246	Randall Robinson
12247	Randall Rothenberg
12248	Randall Wallace
12249	Rande Brown
12250	Randi Reisfeld
12251	Randolph Hogan
12252	Random House
12253	Randy Alcorn
12254	Randy Hall
12255	Randy M. Page
12256	Randy Moravec
12257	Randy Petersen
12258	Randy Salem
12259	Randy Shilts
12260	Rani Manicka
12261	Raphael Aloysius Lafferty
12262	Raul Correa
12263	Ravi Zacharias
12264	Ray
12265	Ray Axford
12266	Ray Blackston
12267	Ray Brad
12268	Ray Bradbury
12269	Ray Garton
12270	Ray Gordon
12271	Ray Grigg
12272	Ray Hansen
12273	Ray Kurzweil
12274	Ray Miller
12275	Ray Shannon
12276	Raye Morgan
12277	Raymond Aaron
12278	Raymond Barnett
12279	Raymond Benson
12280	Raymond Brock
12281	Raymond Buckland
12282	Raymond Carver
12283	Raymond Chandler
12284	Raymond D Keene
12285	Raymond E. Feist
12286	Raymond Feist
12287	Raymond G. Dobard
12288	Raymond Giles
12289	Raymond James
12290	Raymond Jean
12291	Raymond Keene
12292	Raymond Lamont-Brown
12293	Raymond Moore
12294	Raymond Pierson
12295	Raymond Queneau
12296	Raymond R. MacCurdy
12297	Raymond Regh
12298	Raymond Rosenthal
12299	Raymond Strait
12300	Read
12301	Reader's Digest
12302	Reay Tannahill
12303	Rebbecca Ray
12304	Rebecca Bloom
12305	Rebecca Bond
12306	Rebecca Bradley
12307	Rebecca Brandewyne
12308	Rebecca Campbell
12309	Rebecca Flanders
12310	Rebecca Godfrey
12311	Rebecca Harding Davis
12312	Rebecca Hirsh
12313	Rebecca Lickiss
12314	Rebecca O'Connell
12315	Rebecca Ore
12316	Rebecca Price Janney
12317	Rebecca R. Merri
12318	Rebecca Reisert
12319	Rebecca Shannonhouse
12320	Rebecca Smith
12321	Rebecca St. James
12322	Rebecca Stowe
12323	Rebecca Stratton
12324	Rebecca Wells
12325	Rebecca West
12326	Rebecca Winters
12327	Rebecca Wood
12328	Rebecca Woolis
12329	Rebecca York
12330	Redmond O'Hanlon
12331	Reed Arvin
12332	Reed Irvine
12333	Reeve Lindbergh
12334	Reeves Hubert
12335	Reg Sandland
12336	Regan Dunnick
12337	Regena Thomashauer
12338	Regina Barreca
12339	Regina Domeraski
12340	Regina Kehn
12341	Regina McBride
12342	Regina Oehler Fultz
12343	Regina Sara Ryan
12344	Regina Schilling
12345	Reginald Hill
12346	Rei Idumi
12347	Reidar Jonsson
12348	Reiji Saiga
12349	Reiji Saiga Tokyo
12350	Reiko Momochi
12351	Reinhard Delau
12352	Reinhard Kaiser
12353	Rena Kornreich Gelissen
12354	Renan Demirkan
12355	Renata Ginter
12356	Renate Dorrestein
12357	Renate N. Caine
12358	Rene Barjavel
12359	Rene Bergh
12360	Rene Chartrand
12361	Rene Delorm
12362	Rene E'ch
12363	Rene Reid Yarnell
12364	Renee
12365	Renee Blank
12366	Renee Graef
12367	Rennie Airth
12368	René Barjavel
12369	René Girard
12370	René Goscinny
12371	René Milot
12372	Renée Villoteau (traduit De L'anglai
12373	Renée Zucker
12374	Reuben Brower
12375	Rev Ray T. Malbrough
12376	Rev. W. Awdry
12377	Reverend Al Sharpton
12378	Rex Gibson
12379	Rex Stout
12380	Rex Warner
12381	Rex Weyler
12382	Rexanne Becnel
12383	Reynolds Price
12384	Rh Value Publishing
12385	Rhett Ellis
12386	Rhidian Brook
12387	Rhoda Huffey
12388	Rhonda Findling
12389	Rhys Bowen
12390	Ria Fehlau
12391	Riane Eisler
12392	Ric Edelman
12393	Ricarda Junge
12394	Ricardo Semler
12395	Rich Hall
12396	Rich Miller
12397	Rich Shapero
12398	Richar
12399	Richard
12400	Richard A.
12401	Richard A. Clarke
12402	Richard A. Evans M.D.
12403	Richard A. Knaak
12404	Richard A. Lupoff
12405	Richard A. Wright
12406	Richard Adams
12407	Richard Alewyn
12408	Richard Alleman
12409	Richard Anthony D'Ambrosio
12410	Richard Appignanesi
12411	Richard Awlinson
12412	Richard Bach
12413	Richard Bachman
12414	Richard Baker
12415	Richard Bandler
12416	Richard Baudians
12417	Richard Bausch
12418	Richard Belzer
12419	Richard Berman
12420	Richard Bernstein
12421	Richard Bird
12422	Richard Blackaby
12423	Richard Blow
12424	Richard Bohringer
12425	Richard Bolles
12426	Richard Bowker
12427	Richard Brassey
12428	Richard Brightfield
12429	Richard Bruce Wright
12430	Richard Burton
12431	Richard Carlson
12432	Richard Courtney
12433	Richard Craze
12434	Richard Curtis
12435	Richard D. Kellough
12436	Richard D. Mohr
12437	Richard Dalby
12438	Richard David Carson
12439	Richard Dawkins
12440	Richard Dean Rosen
12441	Richard Dominick
12442	Richard Dowis
12443	Richard Doyle
12444	Richard E. Ecker
12445	Richard Ellis
12446	Richard Ellmann
12447	Richard Emil Braun
12448	Richard Erdoes
12449	Richard Eskit
12450	Richard Evans
12451	Richard Eyre
12452	Richard F. Heller
12453	Richard Ferber
12454	Richard Feynman
12455	Richard Firstman
12456	Richard Flanagan
12457	Richard Ford
12458	Richard Glaubman
12459	Richard Goldstein
12460	Richard Grant
12461	Richard Green
12462	Richard Grimes
12463	Richard H. Green
12464	Richard H. Pitcairn D.V.M.
12465	Richard Harrington
12466	Richard Herley
12467	Richard Herman
12468	Richard Hescox
12469	Richard Hewitt
12470	Richard Hofstadter
12471	Richard Holbrooke
12472	Richard Holmes
12473	Richard Howard
12474	Richard Hoyt
12475	Richard Hughes
12476	Richard I. Abrams
12477	Richard J. Foster
12478	Richard Kauffmann
12479	Richard Kolding
12480	Richard Kot
12481	Richard L. Anderson
12482	Richard L. McGuire
12483	Richard L. Miller
12484	Richard L. Polese
12485	Richard L. Rubenstein
12486	Richard L. Zettler
12487	Richard Lagravenese
12488	Richard Laliberte
12489	Richard Lannon
12490	Richard Laymon
12491	Richard Leakey
12492	Richard Lederer
12493	Richard Leigh
12494	Richard Lindberg
12495	Richard Lischer
12496	Richard Littlejohn
12497	Richard Llewellyn
12498	Richard Lockridge
12499	Richard M Weaver
12500	Richard M. Ketchum
12501	Richard M. Stallman
12502	Richard Mantel
12503	Richard Marcinko
12504	Richard Marek
12505	Richard Mason
12506	Richard Matheson
12507	Richard Miniter
12508	Richard Monaco
12509	Richard Moran
12510	Richard Morris
12511	Richard N. Bolles
12512	Richard N. Patterson
12513	Richard North Patterson
12514	Richard O'Connor
12515	Richard O. Boyer
12516	Richard Olney
12517	Richard Owen
12518	Richard P. Feynman
12519	Richard P. Henrick
12520	Richard P. McBrien
12521	Richard Parrish
12522	Richard Parry
12523	Richard Paul Evans
12524	Richard Peck
12525	Richard Petersen
12526	Richard Pevear
12527	Richard Pini
12528	Richard Platt
12529	Richard Poe
12530	Richard Preston
12531	Richard Price
12532	Richard Rayner
12533	Richard Rodriguez
12534	Richard Roeper
12535	Richard Rohmer
12536	Richard Rohr
12537	Richard Rosen
12538	Richard Russo
12539	Richard S. Beaser
12540	Richard S. Broughton Ph.D.
12541	Richard S. Wheeler
12542	Richard Sapir
12543	Richard Scarry
12544	Richard Seaver
12545	Richard Setlowe
12546	Richard Shears
12547	Richard Shenkman
12548	Richard Sherbaniuk
12549	Richard Skinner
12550	Richard Smith
12551	Richard Stark
12552	Richard Steinberg
12553	Richard Sullivan
12554	Richard T. Burrows
12555	Richard T. Kaser
12556	Richard T. Pienciak
12557	Richard Taylor
12558	Richard Vetere
12559	Richard Von Weizsäcker
12560	Richard W. Brislin
12561	Richard W. Chilson
12562	Richard W. Paul
12563	Richard Wagamese
12564	Richard Webster
12565	Richard Whittingham
12566	Richard Wilbur
12567	Richard Williams
12568	Richard Woodman
12569	Richard Wright
12570	Richard Wrigley
12571	Richard Yates
12572	Richard Zimler
12573	Richard Zoozmann
12574	Richard; Atwater
12575	Richie Tankersley Cusick
12576	Richmond Lattimore
12577	Ricia Mainhardt
12578	Rick Baldwin
12579	Rick Barba
12580	Rick Beech
12581	Rick Berman
12582	Rick Bragg
12583	Rick Buda
12584	Rick Bundschuh
12585	Rick Carroll
12586	Rick Carson
12587	Rick Davis
12588	Rick DeMarinis
12589	Rick Detorie
12590	Rick Fields
12591	Rick Foster
12592	Rick Ingrasci
12593	Rick Kirkman
12594	Rick Kollath
12595	Rick Meyerowitz
12596	Rick Mofina
12597	Rick North
12598	Rick Pitino
12599	Rick Ridgway
12600	Rick Simonson
12601	Rick T
12602	Rick Wartzman
12603	Ridley PEARSON
12604	Ridley Pearson
12605	Rigoberta Menchú
12606	Rikki Ducornet
12607	Rikki S
12608	Risa Mickenberg
12609	Rising Moon Editors
12610	Rita Bennett
12611	Rita Chapman Works
12612	Rita Ciresi
12613	Rita Clay Estrada
12614	Rita Cristofari
12615	Rita Dove
12616	Rita Golden Gelman
12617	Rita Herron
12618	Rita K
12619	Rita Konig
12620	Rita Lampkin
12621	Rita Mae Brown
12622	Rita Moonsammy
12623	Rita Murphy
12624	Rita Rainville
12625	Rita Rudner
12626	Rita Seuß
12627	Riyoko Ikeda
12628	Rizzoli
12629	Roald Dahl
12630	Rob
12631	Rob Byrnes
12632	Rob Horowitz
12633	Rob Kean
12634	Rob Macgregor
12635	Rob Morrow
12636	Rob Payne
12637	Robb Forman Dew
12638	Robbie Branscum
12639	Robbie Dingeman
12640	Robbins
12641	Robe
12642	Robert A Johnson
12643	Robert A Seiple
12644	Robert A. (Anson) Heinlein
12645	Robert A. Goldberg
12646	Robert A. Harper
12647	Robert A. Heinlein
12648	Robert A. Wilson
12649	Robert Adams
12650	Robert Alexander
12651	Robert Allen
12652	Robert Amoroso
12653	Robert Andrews
12654	Robert Angell
12655	Robert Anton Wilson
12656	Robert Arthur
12657	Robert Asprin
12658	Robert Aunger
12659	Robert B. Heilman
12660	Robert B. Miller
12661	Robert B. Parker
12662	Robert Baer
12663	Robert Baldick
12664	Robert Ballard
12665	Robert Barnard
12666	Robert Becker
12667	Robert Berkow
12668	Robert Blanchard
12669	Robert Bloch
12670	Robert Bly
12671	Robert Bolton
12672	Robert Bonazzi
12673	Robert Bosnak
12674	Robert Boswell
12675	Robert Bramson
12676	Robert Browning
12677	Robert Bucknam
12678	Robert Buderi
12679	Robert Burns
12680	Robert Byrne
12681	Robert C. Atkins
12682	Robert C. Fay
12683	Robert C. O'Brien
12684	Robert C. Solomon
12685	Robert C. Wilson
12686	Robert Cameron
12687	Robert Carter
12688	Robert Charles Wilson
12689	Robert Chesley
12690	Robert Claiborne
12691	Robert Clark
12692	Robert Cohen
12693	Robert Coles
12694	Robert Coover
12695	Robert Cormier
12696	Robert Cowley
12697	Robert Crais
12698	Robert Crossley
12699	Robert D. Marcus
12700	Robert D. Parrish
12701	Robert Daley
12702	Robert Dessaix
12703	Robert Doherty
12704	Robert Donald Spector
12705	Robert Douglas Mead
12706	Robert Drewe
12707	Robert E Vardeman
12708	Robert E. Hannemann
12709	Robert E. Kowalski
12710	Robert E. Lee
12711	Robert E. Ler
12712	Robert E. Vardeman
12713	Robert E. Weinberg
12714	Robert Eckstein
12715	Robert Eisenberg
12716	Robert Ellis Gordon
12717	Robert Ellsberg
12718	Robert F. Panara
12719	Robert F. Young
12720	Robert Ferrigno
12721	Robert Finch
12722	Robert Fisher
12723	Robert Fitzgerald
12724	Robert Forrest Burgess
12725	Robert Frost
12726	Robert Fulghum
12727	Robert G. Allen
12728	Robert G. Waldron
12729	Robert Garland
12730	Robert Gentile
12731	Robert Gernhardt
12732	Robert Gerzon
12733	Robert Girardi
12734	Robert Goddard
12735	Robert Goldsborough
12736	Robert Grace
12737	Robert Graves
12738	Robert Greenberger
12739	Robert H. Bork
12740	Robert H. Boyer
12741	Robert H. Eisenman
12742	Robert H. Ferrell
12743	Robert H. Hopcke
12744	Robert H. March
12745	Robert H. Thomas
12746	Robert H. Wolfe
12747	Robert Haas
12748	Robert Half
12749	Robert Harold Schuller
12750	Robert Harris
12751	Robert Hass
12752	Robert Hawks
12753	Robert Heinlein
12754	Robert Hellenga
12755	Robert Hendrickson
12756	Robert Holdstock
12757	Robert Houston
12758	Robert Howard
12759	Robert Hudson
12760	Robert Hughes
12761	Robert Hurley
12762	Robert Hültner
12763	Robert Inman
12764	Robert J. Canady
12765	Robert J. Harris
12766	Robert J. Lenardon
12767	Robert J. Milch
12768	Robert J. Nogosek
12769	Robert J. Randisi
12770	Robert J. Ray
12771	Robert J. Ringer
12772	Robert J. Sawyer
12773	Robert J. Wicks
12774	Robert James Waller
12775	Robert Jastrow
12776	Robert Jewett
12777	Robert Jordan
12778	Robert K. Johnston
12779	Robert K. Ressler
12780	Robert K. Tanenbaum
12781	Robert Kagan
12782	Robert Kaplow
12783	Robert Kelley
12784	Robert Kimber
12785	Robert Kimmel Smith
12786	Robert Kimmerle
12787	Robert Kirschner
12788	Robert Kornwise
12789	Robert Kraus
12790	Robert Kroetsch
12791	Robert L. Clifton
12792	Robert L. Forward
12793	Robert L. Herbert
12794	Robert L. Saucy
12795	Robert L. Veninga
12796	Robert Lacey
12797	Robert Langbaum
12798	Robert Lawrence
12799	Robert Lawson
12800	Robert Lecker
12801	Robert Leckie
12802	Robert Leeson
12803	Robert Levine
12804	Robert Lieberman
12805	Robert Littell
12806	Robert Llewellyn
12807	Robert Lopshire
12808	Robert Loren Fleming
12809	Robert Louis Stevenson
12810	Robert Louit
12811	Robert Ludlum
12812	Robert M Pirsig
12813	Robert M. Eversz
12814	Robert M. Pirsig
12815	Robert M. Quackenbush
12816	Robert M. Sapolsky
12817	Robert M. Thomas
12818	Robert Mattox
12819	Robert Mawson
12820	Robert McCammon
12821	Robert McLiam Wilson
12822	Robert Merle
12823	Robert Morgan
12824	Robert Moss
12825	Robert Munsch
12826	Robert Musil
12827	Robert N. Charrette
12828	Robert N. Munsch
12829	Robert Newton Peck
12830	Robert Nilsen
12831	Robert Nisbet
12832	Robert Nozick
12833	Robert O'Keefe
12834	Robert Olen Butler
12835	Robert P. Hostet
12836	Robert P. McCammon
12837	Robert Parry
12838	Robert Penn Warren
12839	Robert Pirsig
12840	Robert Poe
12841	Robert Quackenbush
12842	Robert R. McCammon
12843	Robert Rankin
12844	Robert Rau
12845	Robert Redfield
12846	Robert Reid
12847	Robert Reilly
12848	Robert Rodat
12849	Robert Rooney
12850	Robert Ruark
12851	Robert S. Blum
12852	Robert S. Kane
12853	Robert S. Levinson
12854	Robert S. McElvaine
12855	Robert S. Root-Bernstein
12856	Robert Schneider
12857	Robert Schnelle
12858	Robert Shapard
12859	Robert Shea
12860	Robert Siegel
12861	Robert Silverber
12862	Robert Silverberg
12863	Robert Simon
12864	Robert Simpson
12865	Robert Singleton
12866	Robert Slater
12867	Robert Smith
12868	Robert Stone
12869	Robert Storey
12870	Robert Strandquist
12871	Robert T. Bakker
12872	Robert T. Hohler
12873	Robert T. Kiyosaki
12874	Robert T. Levine
12875	Robert T. Trotter II
12876	Robert Tallant
12877	Robert Tallon
12878	Robert Thurston
12879	Robert Trumbull
12880	Robert Van De Castle
12881	Robert Vavra
12882	Robert W. Finkel
12883	Robert W. McChesney
12884	Robert W. Snyder
12885	Robert W. Walker
12886	Robert Walser
12887	Robert Waterman
12888	Robert Weinberg
12889	Robert Westall
12890	Robert Wool
12891	Robert Wright
12892	Roberta
12893	Roberta Allen
12894	Roberta Carter Clark
12895	Roberta Edwards
12896	Roberta Gellis
12897	Roberta Leigh
12898	Roberta Miller
12899	Roberto Calasso
12900	Roberto G. Fernandez
12901	Roberto Juarroz
12902	Roberto Marchiori
12903	Roberts
12904	Robertson Davies
12905	Robh Ruppel
12906	Robie Macauley
12907	Robin  Cook
12908	Robin (&amp; Anne McCaffrey) Wood
12909	Robin A. McKenzie
12910	Robin A. White
12911	Robin Bailey
12912	Robin Bernstien
12913	Robin Bovey
12914	Robin Burcell
12915	Robin Cook
12916	Robin Dalton
12917	Robin Dellabough
12918	Robin Gideon
12919	Robin Goldstein
12920	Robin Heath
12921	Robin Hemley
12922	Robin Hobb
12923	Robin Jarvis
12924	Robin Jones Gunn
12925	Robin Klein
12926	Robin Law
12927	Robin Lawrie
12928	Robin Maxwell
12929	Robin McGrath
12930	Robin McKinley
12931	Robin Mckinley
12932	Robin Moore
12933	Robin Morgan
12934	Robin Norwood
12935	Robin Paige
12936	Robin Pilcher
12937	Robin Quivers
12938	Robin Raab
12939	Robin Sheets
12940	Robin Waterfield
12941	Robin Wells
12942	Robin White
12943	Robin Williams
12944	Robin; Van Der Vat
12945	Robyn Carr
12946	Robyn Donald
12947	Robyn Miller
12948	Robyn Sisman
12949	Robynn Clairday
12950	Rochelle Alers
12951	Rochelle Krich
12952	Rochelle Majer Krich
12953	Rochelle Morton
12954	Rock Brynner
12955	Rod Colvin
12956	Rod Lorenz
12957	Rod McQueen
12958	Rod R. Butterworth
12959	Roddy Doyle
12960	Roderick Anscombe
12961	Roderick MacLeish
12962	Roderick; Roderick MacLeish MacLeish
12963	Rodman Philbrick
12964	Roe
12965	Roger A. Caras
12966	Roger Angell
12967	Roger Cruz
12968	Roger D. Masters
12969	Roger E. Allen
12970	Roger Elwood
12971	Roger Fishe
12972	Roger Fisher
12973	Roger Gadd
12974	Roger Hargreaves
12975	Roger Hayne
12976	Roger Highfield
12977	Roger Holdsworth
12978	Roger Housden
12979	Roger Knights
12980	Roger Lancelyn Green
12981	Roger Lea MacBride
12982	Roger Lea Macbride
12983	Roger Love
12984	Roger Osborne
12985	Roger Pearson
12986	Roger Phillips
12987	Roger Price
12988	Roger Priddy
12989	Roger Rapoport
12990	Roger Rees
12991	Roger Roth
12992	Roger Senhouse
12993	Roger Shattuck
12994	Roger Sherman Loomis
12995	Roger Staubach
12996	Roger Tennant
12997	Roger Von Oech
12998	Roger Zelazny
12999	Rohinton Mistry
13000	Roisin McAuley
13001	Roland E. Larson
13002	Roland Emmerich
13003	Roland Evans
13004	Roland Fleissner
13005	Roland Gary Jones
13006	Roland Green
13007	Roland J. Green
13008	Roland Warren
13009	Rolf Fjelde
13010	Rolf Potts
13011	Rollins
13012	Roma Felible
13013	Roma Gill
13014	Romain Gary
13015	Romain Gary (Émile Ajar)
13016	Ron Beyma
13017	Ron Burke
13018	Ron Camacho
13019	Ron Caralissen
13020	Ron Carolissen
13021	Ron Chernow
13022	Ron Clark
13023	Ron Dias
13024	Ron Ellison
13025	Ron Franscell
13026	Ron Handberg
13027	Ron Hansen
13028	Ron Koertge
13029	Ron Lee Davis
13030	Ron Liebman
13031	Ron Naveen
13032	Ron Nyswaner
13033	Ron Petrusha
13034	Ron Picarski
13035	Ron Powers
13036	Ron Pretty
13037	Ron Rash
13038	Ron Suskind
13039	Ron Walotsky
13040	Ron Zemke
13041	Rona Jaffe
13042	Ronald Blythe
13043	Ronald C. Modra
13044	Ronald D.
13045	Ronald D. Moore
13046	Ronald De Leeuw
13047	Ronald E. Latham
13048	Ronald F. Bridges
13049	Ronald Gottesman
13050	Ronald Himler
13051	Ronald Reagan
13052	Ronald Sanders
13053	Ronald Tierney
13054	Ronald Wilks
13055	Ronald Wright
13056	Ronda Chervin
13057	Ronder Thomas Young
13058	Roni Jay
13059	Ronni Eisenberg
13060	Ronnie Barker
13061	Ronnie W. Floyd
13062	Ronny Gr
13063	Rory Noland
13064	Ros Schwartz
13065	Ros Stanley
13066	Rosa Luxemburg
13067	Rosa Regas
13068	Rosa Ross
13069	Rosalie Maggio
13070	Rosalind Charlesworth
13071	Rosalind Fergusson
13072	Rosalind Greenberg
13073	Rosalind Laker
13074	Rosalind M. Greenberg
13075	Rosalind Miles
13076	Rosalind Noonan
13077	Rosalind Wiseman
13078	Rosalyn McMillan
13079	Rosamond Halsey Carr
13080	Rosamond Smith
13081	Rosamund Stone Zander
13082	Rosamunde Pilcher
13083	Rosanne Bittner
13084	Rosanne Kohake
13085	Rose Block
13086	Rose Connors
13087	Rose G. Mandelsberg
13088	Rose Marie Nichols McGee
13089	Rose-Marie Makino-Fayolle
13090	Rose-Myriam Rejouis
13091	Roseanne J. Serra (Co
13092	Roseli Bontjes Van Beek
13093	Rosellen Brown
13094	Rosemarie Lennon
13095	Rosemary  Edmonds
13096	Rosemary Crawford
13097	Rosemary Daniell
13098	Rosemary Edghill
13099	Rosemary Kirstein
13100	Rosemary Lloyd
13101	Rosemary Rogers
13102	Rosemary Sassoon
13103	Rosemary Sutcliff
13104	Rosemary Wells
13105	Rosie Daley
13106	Rosie O'Donnell
13107	Rosie Rushton
13108	Rosie Thomas
13109	Rosina Lippi
13110	Ross Kasminoff
13111	Ross King
13112	Ross Macdonald
13113	Ross Petras
13114	Ross Talarico
13115	Ross Terrill
13116	Ross Thomas
13117	Ross Yamanaka
13118	Roswitha Quadf
13119	Roswitha Quadflieg
13120	Rotraut Susanne Berner
13121	Rowan Atkinson
13122	Rowena Morrill
13123	Rowland Barber
13124	Roxana Ferllini
13125	Roxana Robinson
13126	Roxanne Henke
13127	Roxanne St. Claire
13128	Roxie Kelley
13129	Roy
13130	Roy Adkins
13131	Roy Blount
13132	Roy Blount Jr.
13133	Roy Doty
13134	Roy G. Gesch
13135	Roy K. Holcomb
13136	Roy Lewis
13137	Roy MacGregor
13138	Roy McKie
13139	Roy Parvin
13140	Roy S. Johnson
13141	Roy Smith
13142	Roy W. Poe
13143	Royce L. Abrahamson
13144	Royina Grewal
13145	Roz Denny Fox
13146	Roz Levine
13147	Ru Emerson
13148	Rubin Carter
13149	Ruby Cohn
13150	Ruby Jean Jensen
13151	Rudiger Voigt
13152	Rudolf Hermstein
13153	Rudolf Steiner
13154	Rudolf Zorn
13155	Rudolfo Anaya
13156	Rudolph Giuliani
13157	Rudolph Ritesema
13158	Rudy Rucker
13159	Rudyard Kipling
13160	Rufina Philby
13161	Rui Nunes
13162	Rumer Godden
13163	Rumiko Takahashi
13164	Run Ishida
13165	Running Press
13166	Rupert Everett
13167	Rupert Neudeck
13168	Rupert Thomson
13169	Rush
13170	Rush Limbaugh
13171	Russ Flint
13172	Russ Martin
13173	Russ McDonald
13174	Russell A. Brown
13175	Russell Allen. Stultz
13176	Russell Baker
13177	Russell Banks
13178	Russell Fraser
13179	Russell Grant
13180	Russell H. Tandy
13181	Russell Hoban
13182	Russell Kirk
13183	Russell L. Ford
13184	Russell Lee
13185	Russell Martin
13186	Russell Munson
13187	Russell Simmons
13188	Russell Wild
13189	Ruth Adam
13190	Ruth Alana Smith
13191	Ruth Baetz
13192	Ruth Beechick
13193	Ruth Bennett
13194	Ruth Berger
13195	Ruth Birmingham
13196	Ruth Brown
13197	Ruth Chew
13198	Ruth F. Boorstin
13199	Ruth Falk
13200	Ruth Gordon
13201	Ruth Harms Calkin
13202	Ruth Harris
13203	Ruth Hayes
13204	Ruth Heller
13205	Ruth Jean Dale
13206	Ruth L. Ozeki
13207	Ruth Levitt
13208	Ruth Maran
13209	Ruth Moose
13210	Ruth N. Anshen
13211	Ruth Nanda Ashen
13212	Ruth Park
13213	Ruth Picardie
13214	Ruth Prawer Jhabvala
13215	Ruth Reichl
13216	Ruth Rendell
13217	Ruth Ryan Langan
13218	Ruth Teichroeb
13219	Ruth Tucker
13220	Ruth V. Ward
13221	Ruth Warrick
13222	Ruth Westheimer
13223	Ruth White
13224	Ruthanne Lum McCunn
13225	Ruthie Bolton
13226	Ryan Russell
13227	Ryan Sook
13228	Ryan White
13229	Ryo Mizuno
13230	Ryszard Kapuscinski
13231	Rüdiger Nehberg
13232	Rüdiger Schmidt
13233	S
13234	S R Badmin
13235	S. A. Kramer
13236	S. Andrew Swann
13237	S. Black
13238	S. Cannavo
13239	S. D. Schindler
13240	S. E. Hinton
13241	S. Eric Meretzky
13242	S. Gross
13243	S. Hughes
13244	S. J. Gaither
13245	S. Jason Black
13246	S. Leigh
13247	S. Morgenstern
13248	S. N. Lewitt
13249	S. Nagarajan
13250	S. P. Somtow
13251	S. Peters
13252	S. Robinson
13253	S. Schoenb
13254	S. White
13255	S. Williams
13256	S.A.R.K.
13257	S.Anderson Black
13258	S.D. Perry
13259	S.D. Schindler
13260	S.E. Hinton
13261	S.L. Viehl
13262	S.M. Stirling Anne McCaffrey
13263	S.M.H. Collin
13264	S.T. Haymon
13265	SARK
13266	STEPHEN R. DONALDSON
13267	Sa Shan
13268	Sabina Grant
13269	Sabine Lohmann
13270	Sabine Maier-Längsfeld
13271	Sabine Müller
13272	Sabine Werz
13273	Sabrina Fox
13274	Sabrina Jeffries
13275	Sachi Fukuda
13276	Safian
13277	Sage
13278	Sailor Jim Johnston
13279	Sakurako Gokurakuin
13280	Sal Murdocca
13281	Sallenav
13282	Salley Vickers
13283	Sally And Rob Rains
13284	Sally Beauman
13285	Sally Fitzgerald
13286	Sally Garrett
13287	Sally Hunter
13288	Sally Jenkins
13289	Sally Kemp
13290	Sally Laity
13291	Sally Mandel
13292	Sally Martin
13293	Sally Miller Gearhart
13294	Sally Morningstar
13295	Sally Prue
13296	Sally S. Wright
13297	Sally Walto
13298	Sally Warner
13299	Sally Wendkos Olds
13300	Salman Rushdie
13301	Salomone
13302	Salvatore Murdocca
13303	Salvatore R.a.
13304	Sam A. Donaldson Jr.
13305	Sam Bobrick
13306	Sam Chaiton
13307	Sam Huff
13308	Sam Keen
13309	Sam Kieth
13310	Sam McBratney
13311	Sam Savitt
13312	Sam Shepard
13313	Sam Siciliano
13314	Sam Sifton
13315	Sam Walton
13316	Samantha Glen
13317	Samir Al-Khalil
13318	Samuel B. Griffith
13319	Samuel Beckett
13320	Samuel C. Brownstein
13321	Samuel Cioran
13322	Samuel H. Elbert
13323	Samuel J. Butcher
13324	Samuel K. Holcomb
13325	Samuel Noah Kramer
13326	Samuel R. Delany
13327	Samuel Richardson
13328	Samuel Taylor Coleridge
13329	Sanami Matoh
13330	Sandee Hathaway
13331	Sandee Hathaway B.S
13332	Sander Gilman
13333	Sanders
13334	Sandi Kahn Shelton
13335	Sandi Toksvig
13336	Sandol Stoddard Warburg
13337	Sandra Benitez
13338	Sandra Bernhard
13339	Sandra Birdsell
13340	Sandra Blakeslee
13341	Sandra Boynton
13342	Sandra Brown
13343	Sandra Burr
13344	Sandra Canfield
13345	Sandra Chastain
13346	Sandra Cisneros
13347	Sandra Dallas
13348	Sandra Day O'Connor
13349	Sandra Egnolff
13350	Sandra Felton
13351	Sandra Field
